Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-633 b,0.9,0.1,1.5571,50,0.2,0.8,0.9801,49,1.5513,non-habitable
Kepler-634 b,0.8,0.2,1.7316,49,0.1,0.9,2.3249,51,1.7375,non-habitable
Kepler-638 b,0.8,0.2,1.6791,49,0.4,0.6,0.2813,51,1.6651,non-habitable
Kepler-639 b,0.9,0.1,2.2773,50,0.1,0.9,1.9432,49,2.274,non-habitable
Kepler-641 b,0.9,0.1,1.7716,49,0.1,0.9,1.7737,51,1.7716,non-habitable
Kepler-645 b,0.8,0.2,1.9151,50,0.1,0.9,2.6695,50,1.9226,non-habitable
Kepler-646 b,0.7,0.3,1.7433,50,0.1,0.9,1.4177,52,1.74,non-habitable
Kepler-647 b,0.8,0.2,1.1074,49,0.1,0.9,1.4494,49,1.1108,non-habitable
Kepler-649 b,0.9,0.1,2.1663,49,0.1,0.9,1.2687,52,2.1573,non-habitable
Kepler-651 b,0.9,0.1,2.2672,49,0.1,0.9,1.3021,49,2.2575,non-habitable
Kepler-652 b,0.8,0.2,2.3097,49,0.1,0.9,2.0685,49,2.3073,non-habitable
Kepler-653 b,0.9,0.1,1.8667,49,0.1,0.9,1.6029,53,1.8641,non-habitable
Kepler-653 c,0.2,0.8,0.8039,49,0.1,0.9,3.1948,49,0.8278,non-habitable
Kepler-654 b,0.7,0.3,1.8168,51,0.1,0.9,1.6475,51,1.8151,non-habitable
Kepler-658 b,0.7,0.3,1.4384,50,0.1,0.9,1.8927,49,1.4429,non-habitable
Kepler-659 b,0.9,0.1,2.4082,50,0.1,0.9,1.196,49,2.3961,non-habitable
Kepler-662 b,0.9,0.1,2.0784,49,0.1,0.9,1.1029,49,2.0686,non-habitable
Kepler-666 b,0.9,0.1,2.3061,49,0.1,0.9,2.2841,49,2.3059,non-habitable
Kepler-672 b,0.9,0.1,2.4082,49,0.1,0.9,1.1613,49,2.3957,non-habitable
Kepler-674 b,0.9,0.1,1.6219,51,0.2,0.8,0.8779,49,1.6145,non-habitable
Kepler-675 b,0.9,0.1,2.3478,49,0.1,0.9,2.1393,49,2.3457,non-habitable
Kepler-680 b,0.9,0.1,2.3262,49,0.1,0.9,2.4657,51,2.3276,non-habitable
Kepler-683 b,0.8,0.2,1.8044,53,0.2,0.8,1.2913,51,1.7993,non-habitable
Kepler-691 b,0.9,0.1,1.9905,49,0.1,0.9,1.0257,49,1.9809,non-habitable
Kepler-705 b,0.9,0.1,2.0193,52,0.1,0.9,0.6242,53,2.0053,mesoplanet
Kepler-707 b,0.8,0.2,1.2486,49,0.2,0.8,1.029,53,1.2464,non-habitable
Kepler-710 b,0.9,0.1,1.8004,49,0.1,0.9,2.0206,49,1.8026,non-habitable
Kepler-713 b,0.9,0.1,2.3867,49,0.1,0.9,1.9277,49,2.3821,non-habitable
Kepler-717 b,0.9,0.1,2.3262,49,0.2,0.8,1.1301,49,2.3142,non-habitable
Kepler-732 b,0.9,0.1,2.0784,49,0.1,0.9,0.9515,53,2.0671,non-habitable
Kepler-732 c,0.9,0.1,1.2337,49,0.1,0.9,1.6874,49,1.2382,non-habitable
Kepler-737 b,0.7,0.3,1.7167,52,0.1,0.9,0.7307,49,1.7068,non-habitable
Kepler-738 b,0.9,0.1,2.4082,51,0.2,0.8,0.7219,49,2.3913,non-habitable
Kepler-743 b,0.9,0.1,1.1786,50,0.2,0.8,0.9932,49,1.1767,non-habitable
Kepler-744 b,0.9,0.1,1.5571,50,0.1,0.9,1.4836,49,1.5564,non-habitable
Kepler-745 b,0.9,0.1,2.0683,50,0.1,0.9,1.7663,53,2.0653,non-habitable
Kepler-746 b,0.7,0.3,1.0423,49,0.2,0.8,0.9771,50,1.0416,non-habitable
Kepler-750 c,0.7,0.3,1.4384,50,0.1,0.9,2.4133,49,1.4481,non-habitable
Kepler-751 b,0.9,0.1,2.3579,51,0.1,0.9,1.3512,50,2.3478,non-habitable
Kepler-753 b,0.9,0.1,1.8192,49,0.1,0.9,1.3631,49,1.8146,non-habitable
Kepler-754 b,0.9,0.1,1.9142,49,0.1,0.9,1.6043,49,1.9111,non-habitable
Kepler-755 b,0.9,0.1,1.6867,49,0.1,0.9,2.4688,49,1.6945,non-habitable
Kepler-755 c,0.9,0.1,1.2149,50,0.1,0.9,1.8598,49,1.2213,non-habitable
Kepler-756 b,0.9,0.1,1.0958,51,0.1,0.9,2.467,50,1.1095,non-habitable
Kepler-757 b,0.9,0.1,1.3162,49,0.1,0.9,3.3623,52,1.3367,non-habitable
Kepler-758 b,0.9,0.1,2.3867,49,0.1,0.9,2.0334,50,2.3832,non-habitable
Kepler-758 c,0.9,0.1,1.6219,50,0.1,0.9,2.4949,49,1.6306,non-habitable
Kepler-758 d,0.9,0.1,2.0294,49,0.1,0.9,1.6989,49,2.0261,non-habitable
Kepler-758 e,0.9,0.1,1.4634,53,0.4,0.6,0.2879,51,1.4516,non-habitable
Kepler-759 b,0.9,0.1,2.1764,49,0.1,0.9,1.1937,49,2.1666,non-habitable
Kepler-760 c,0.9,0.1,1.4259,49,0.1,0.9,2.1456,50,1.4331,non-habitable
Kepler-761 b,0.9,0.1,1.943,49,0.1,0.9,1.6423,49,1.94,non-habitable
Kepler-763 b,0.9,0.1,1.1873,52,0.1,0.9,2.4696,49,1.2001,non-habitable
Kepler-764 b,0.9,0.1,1.5744,49,0.1,0.9,1.6758,53,1.5754,non-habitable
Kepler-765 b,0.9,0.1,2.3377,52,0.1,0.9,1.3739,49,2.3281,non-habitable
Kepler-768 b,0.9,0.1,1.7155,49,0.2,0.8,0.7453,49,1.7058,non-habitable
Kepler-769 c,0.8,0.2,1.6441,50,0.1,0.9,1.6803,49,1.6445,non-habitable
Kepler-770 b,0.9,0.1,2.2052,49,0.1,0.9,1.3821,52,2.197,non-habitable
Kepler-770 c,0.9,0.1,1.1698,49,0.1,0.9,2.5993,51,1.1841,non-habitable
Kepler-770 d,0.9,0.1,1.3523,49,0.1,0.9,1.9645,49,1.3584,non-habitable
Kepler-771 b,0.9,0.1,1.7342,49,0.2,0.8,0.9706,49,1.7266,non-habitable
Kepler-772 b,0.9,0.1,1.7342,50,0.1,0.9,1.614,49,1.733,non-habitable
Kepler-773 b,0.8,0.2,1.3339,52,0.2,0.8,1.1027,51,1.3316,non-habitable
Kepler-775 b,0.8,0.2,1.1303,53,0.1,0.9,2.7688,50,1.1467,non-habitable
Kepler-776 b,0.9,0.1,1.2424,50,0.2,0.8,0.834,50,1.2383,non-habitable
Kepler-777 b,0.9,0.1,1.4172,49,0.1,0.9,1.1818,49,1.4148,non-habitable
Kepler-778 b,0.9,0.1,1.6118,49,0.1,0.9,1.8126,49,1.6138,non-habitable
Kepler-779 b,0.7,0.3,0.8984,49,0.1,0.9,0.9218,49,0.8986,non-habitable
Kepler-780 b,0.9,0.1,0.8759,49,0.2,0.8,1.5243,49,0.8824,non-habitable
Kepler-783 b,0.1,0.9,0.8069,51,0.1,0.9,1.7599,49,0.8164,non-habitable
Kepler-784 b,0.9,0.1,1.5196,49,0.1,0.9,1.3092,49,1.5175,non-habitable
Kepler-786 b,0.9,0.1,2.3377,49,0.2,0.8,0.5368,53,2.3197,non-habitable
Kepler-787 b,0.9,0.1,1.2424,49,0.2,0.8,1.0538,51,1.2405,non-habitable
Kepler-789 b,0.9,0.1,2.0294,49,0.1,0.9,1.8293,53,2.0274,non-habitable
Kepler-790 b,0.9,0.1,2.0784,49,0.1,0.9,1.3488,50,2.0711,non-habitable
Kepler-792 b,0.9,0.1,1.8753,49,0.1,0.9,1.7462,49,1.874,non-habitable
Kepler-793 b,0.9,0.1,1.3249,49,0.1,0.9,2.0232,50,1.3319,non-habitable
Kepler-794 b,0.9,0.1,2.0193,49,0.2,0.8,1.0332,49,2.0094,non-habitable
Kepler-795 b,0.9,0.1,1.6118,50,0.3,0.7,0.3669,49,1.5994,non-habitable
Kepler-796 b,0.9,0.1,1.2612,49,0.1,0.9,1.8131,51,1.2667,non-habitable
Kepler-797 b,0.9,0.1,2.0784,49,0.2,0.8,0.7304,50,2.0649,non-habitable
Kepler-798 b,0.9,0.1,2.296,50,0.1,0.9,1.862,49,2.2917,non-habitable
Kepler-801 b,0.9,0.1,1.9041,52,0.1,0.9,1.1417,52,1.8965,non-habitable
Kepler-804 b,0.9,0.1,1.8566,49,0.1,0.9,1.5657,53,1.8537,non-habitable
Kepler-804 c,0.9,0.1,1.1146,49,0.1,0.9,1.6217,50,1.1197,non-habitable
Kepler-806 b,0.9,0.1,1.1146,50,0.1,0.9,1.7745,49,1.1212,non-habitable
Kepler-808 b,0.9,0.1,1.4086,50,0.1,0.9,2.6782,49,1.4213,non-habitable
Kepler-810 b,0.7,0.3,1.6901,50,0.1,0.9,2.1483,49,1.6947,non-habitable
Kepler-813 b,0.9,0.1,2.0481,49,0.1,0.9,1.3934,49,2.0416,non-habitable
Kepler-814 b,0.9,0.1,2.0294,51,0.4,0.6,0.3498,51,2.0126,non-habitable
Kepler-821 b,0.9,0.1,1.2699,49,0.1,0.9,2.1803,51,1.279,non-habitable
Kepler-822 b,0.8,0.2,1.6266,49,0.2,0.8,1.2567,52,1.6229,non-habitable
Kepler-823 b,0.9,0.1,1.5095,49,0.1,0.9,2.0337,52,1.5147,non-habitable
Kepler-824 b,0.9,0.1,1.7903,49,0.4,0.6,0.3401,49,1.7758,non-habitable
Kepler-825 b,0.9,0.1,1.4634,50,0.1,0.9,2.2897,52,1.4717,non-habitable
Kepler-825 c,0.9,0.1,1.7615,49,0.1,0.9,1.882,49,1.7627,non-habitable
Kepler-826 b,0.9,0.1,1.2149,49,0.1,0.9,2.2047,50,1.2248,non-habitable
Kepler-828 b,0.9,0.1,1.4547,49,0.1,0.9,3.0577,49,1.4707,non-habitable
Kepler-829 b,0.9,0.1,2.0193,49,0.1,0.9,1.8686,50,2.0178,non-habitable
Kepler-830 b,0.9,0.1,1.6305,49,0.2,0.8,0.9219,51,1.6234,non-habitable
Kepler-831 b,0.9,0.1,1.2337,49,0.1,0.9,1.839,51,1.2398,non-habitable
Kepler-832 b,0.9,0.1,1.9718,49,0.2,0.8,0.9754,49,1.9618,non-habitable
Kepler-833 b,0.9,0.1,1.9329,50,0.2,0.8,0.5746,50,1.9193,non-habitable
Kepler-834 b,0.8,0.2,1.8496,51,0.2,0.8,0.6547,51,1.8377,non-habitable
Kepler-842 b,0.7,0.3,1.422,50,0.1,0.9,2.3412,49,1.4312,non-habitable
Kepler-844 b,0.9,0.1,1.6118,50,0.1,0.9,1.5419,51,1.6111,non-habitable
Kepler-845 b,0.9,0.1,1.9516,50,0.1,0.9,2.6891,52,1.959,non-habitable
Kepler-846 b,0.9,0.1,2.3867,49,0.1,0.9,1.3762,49,2.3766,non-habitable
Kepler-847 b,0.9,0.1,1.151,49,0.2,0.8,0.962,50,1.1491,non-habitable
Kepler-848 b,0.9,0.1,1.6305,50,0.1,0.9,1.9656,52,1.6339,non-habitable
Kepler-850 b,0.9,0.1,1.7054,50,0.4,0.6,0.2919,53,1.6913,non-habitable
Kepler-851 b,0.8,0.2,1.5464,53,0.1,0.9,1.5639,49,1.5466,non-habitable
Kepler-853 b,0.7,0.3,1.4938,50,0.1,0.9,2.3017,49,1.5019,non-habitable
Kepler-861 b,0.9,0.1,2.1764,50,0.1,0.9,1.8697,50,2.1733,non-habitable
Kepler-862 b,0.9,0.1,2.1173,49,0.1,0.9,2.1255,49,2.1174,non-habitable
Kepler-864 b,0.7,0.3,2.1291,52,0.1,0.9,2.0441,50,2.1282,non-habitable
Kepler-865 b,0.9,0.1,2.3982,50,0.3,0.7,0.5112,49,2.3793,non-habitable
Kepler-866 b,0.9,0.1,1.5571,49,0.1,0.9,1.8367,49,1.5599,non-habitable
Kepler-868 b,0.8,0.2,1.8772,49,0.1,0.9,1.9502,49,1.8779,non-habitable
Kepler-872 b,0.8,0.2,1.8219,53,0.2,0.8,1.3772,49,1.8175,non-habitable
Kepler-876 b,0.9,0.1,1.3811,49,0.2,0.8,0.8457,49,1.3757,non-habitable
Kepler-877 b,0.8,0.2,1.9427,49,0.4,0.6,0.238,50,1.9257,non-habitable
Kepler-878 b,0.9,0.1,1.8465,49,0.2,0.8,0.614,49,1.8342,non-habitable
Kepler-881 b,0.9,0.1,1.7054,51,0.1,0.9,2.2287,52,1.7106,non-habitable
Kepler-882 b,0.9,0.1,1.1974,51,0.1,0.9,1.8806,49,1.2042,non-habitable
Kepler-883 b,0.9,0.1,1.7054,53,0.2,0.8,0.906,49,1.6974,non-habitable
Kepler-884 b,0.9,0.1,1.1974,51,0.2,0.8,0.913,50,1.1946,non-habitable
Kepler-885 b,0.9,0.1,2.4082,51,0.1,0.9,1.7578,52,2.4017,non-habitable
Kepler-886 b,0.9,0.1,1.4634,49,0.1,0.9,2.0577,49,1.4693,non-habitable
Kepler-887 b,0.9,0.1,1.7615,49,0.2,0.8,0.8642,49,1.7525,non-habitable
Kepler-887 c,0.9,0.1,1.1058,50,0.1,0.9,1.9554,49,1.1143,non-habitable
Kepler-888 b,0.9,0.1,1.6867,53,0.1,0.9,0.9391,49,1.6792,non-habitable
Kepler-889 b,0.8,0.2,1.0467,52,0.1,0.9,2.2986,53,1.0592,non-habitable
Kepler-895 b,0.9,0.1,1.4735,49,0.2,0.8,0.8374,50,1.4671,non-habitable
Kepler-897 b,0.9,0.1,2.296,49,0.1,0.9,1.9108,49,2.2921,non-habitable
Kepler-898 b,0.8,0.2,1.3839,49,0.1,0.9,1.2537,49,1.3826,non-habitable
Kepler-900 b,0.8,0.2,1.9049,49,0.1,0.9,1.4772,50,1.9006,non-habitable
Kepler-901 b,0.8,0.2,1.2812,49,0.2,0.8,0.738,49,1.2758,non-habitable
Kepler-903 b,0.7,0.3,1.7535,49,0.1,0.9,1.6453,49,1.7524,non-habitable
Kepler-904 b,0.7,0.3,1.5593,50,0.1,0.9,2.6849,51,1.5706,non-habitable
Kepler-905 b,0.9,0.1,1.3624,51,0.3,0.7,0.4762,50,1.3535,non-habitable
Kepler-906 b,0.8,0.2,1.9326,50,0.1,0.9,1.1931,51,1.9252,non-habitable
Kepler-907 b,0.8,0.2,1.1404,49,0.1,0.9,1.6434,50,1.1454,non-habitable
Kepler-908 b,0.8,0.2,1.1555,50,0.1,0.9,3.021,49,1.1742,non-habitable
Kepler-909 b,0.8,0.2,1.3664,49,0.1,0.9,1.6627,49,1.3694,non-habitable
Kepler-910 b,0.5,0.5,0.82,49,0.1,0.9,2.8186,49,0.84,non-habitable
Kepler-913 b,0.8,0.2,1.8874,50,0.1,0.9,1.2313,50,1.8808,non-habitable
Kepler-914 b,0.8,0.2,1.2913,49,0.1,0.9,2.1645,49,1.3,non-habitable
Kepler-915 b,0.9,0.1,1.4447,52,0.1,0.9,2.4129,49,1.4544,non-habitable
Kepler-916 b,0.9,0.1,1.6867,49,0.1,0.9,1.0345,49,1.6802,non-habitable
Kepler-917 b,0.9,0.1,1.8192,49,0.1,0.9,2.0749,49,1.8218,non-habitable
Kepler-918 b,0.9,0.1,1.668,52,0.1,0.9,2.2129,50,1.6734,non-habitable
Kepler-919 b,0.9,0.1,2.1562,51,0.1,0.9,1.8853,49,2.1535,non-habitable
Kepler-920 b,0.9,0.1,2.3262,50,0.1,0.9,1.7825,50,2.3208,non-habitable
Kepler-922 b,0.9,0.1,1.3711,52,0.1,0.9,3.0811,50,1.3882,non-habitable
Kepler-923 b,0.5,0.5,1.1688,50,0.1,0.9,2.0048,52,1.1772,non-habitable
Kepler-925 b,0.9,0.1,2.2456,50,0.2,0.8,0.5727,49,2.2289,non-habitable
Kepler-926 b,0.8,0.2,2.1245,53,0.1,0.9,1.11,49,2.1144,non-habitable
Kepler-927 b,0.9,0.1,1.6406,49,0.1,0.9,1.6901,52,1.6411,non-habitable
Kepler-928 b,0.9,0.1,1.5283,49,0.1,0.9,1.6109,53,1.5291,non-habitable
Kepler-929 b,0.8,0.2,1.0644,51,0.2,0.8,1.504,49,1.0688,non-habitable
Kepler-930 b,0.9,0.1,2.0395,50,0.1,0.9,1.1953,50,2.0311,non-habitable
Kepler-931 b,0.9,0.1,1.2887,50,0.1,0.9,1.4603,49,1.2904,non-habitable
Kepler-932 b,0.8,0.2,1.2812,50,0.1,0.9,2.2801,51,1.2912,non-habitable
Kepler-933 b,0.7,0.3,2.1839,49,0.1,0.9,1.4216,52,2.1763,non-habitable
Kepler-934 b,0.9,0.1,1.9905,50,0.1,0.9,0.8727,49,1.9793,non-habitable
Kepler-935 b,0.9,0.1,1.2974,49,0.2,0.8,0.8009,49,1.2924,non-habitable
Kepler-936 b,0.9,0.1,1.3898,50,0.2,0.8,0.7797,50,1.3837,non-habitable
Kepler-938 b,0.9,0.1,2.1274,49,0.1,0.9,1.0151,50,2.1163,non-habitable
Kepler-939 b,0.9,0.1,1.6766,49,0.1,0.9,1.3485,49,1.6733,non-habitable
Kepler-942 b,0.6,0.4,1.7905,49,0.1,0.9,0.8977,49,1.7816,non-habitable
Kepler-946 b,0.9,0.1,1.8465,49,0.2,0.8,0.8578,49,1.8366,non-habitable
Kepler-947 b,0.6,0.4,1.9182,49,0.1,0.9,1.2127,50,1.9111,non-habitable
Kepler-948 b,0.9,0.1,1.7716,49,0.1,0.9,1.7416,49,1.7713,non-habitable
Kepler-953 c,0.8,0.2,1.1303,52,0.1,0.9,1.5327,50,1.1343,non-habitable
Kepler-954 b,0.9,0.1,2.2254,49,0.2,0.8,0.7177,51,2.2103,non-habitable
Kepler-958 b,0.9,0.1,1.9718,49,0.1,0.9,1.5498,50,1.9676,non-habitable
Kepler-960 b,0.9,0.1,2.1865,49,0.2,0.8,1.0342,50,2.175,non-habitable
Kepler-962 b,0.9,0.1,1.8854,49,0.1,0.9,1.4576,53,1.8811,non-habitable
Kepler-964 b,0.9,0.1,2.0294,49,0.1,0.9,1.4044,49,2.0232,non-habitable
Kepler-967 b,0.9,0.1,2.2571,49,0.1,0.9,1.3778,50,2.2483,non-habitable
Kepler-968 b,0.9,0.1,1.9041,52,0.2,0.8,0.9153,49,1.8942,non-habitable
Kepler-968 c,0.9,0.1,1.6219,49,0.4,0.6,0.2331,51,1.608,non-habitable
Kepler-969 b,0.9,0.1,1.9819,50,0.1,0.9,1.0374,50,1.9725,non-habitable
Kepler-969 c,0.9,0.1,0.9762,50,0.1,0.9,2.1871,51,0.9883,non-habitable
Kepler-971 b,0.9,0.1,2.0395,51,0.2,0.8,0.881,49,2.0279,non-habitable
Kepler-973 b,0.8,0.2,1.7942,50,0.1,0.9,0.9172,50,1.7854,non-habitable
Kepler-974 b,0.8,0.2,1.4514,50,0.1,0.9,1.168,49,1.4486,non-habitable
Kepler-975 b,0.8,0.2,1.3738,49,0.1,0.9,2.0488,49,1.3806,non-habitable
Kepler-981 b,0.9,0.1,2.2153,49,0.3,0.7,0.6496,49,2.1996,non-habitable
Kepler-982 b,0.9,0.1,2.1562,49,0.4,0.6,0.3079,50,2.1377,non-habitable
Kepler-983 b,0.8,0.2,2.178,49,0.1,0.9,1.1235,50,2.1675,non-habitable
Kepler-984 b,0.9,0.1,2.0294,49,0.2,0.8,0.6353,53,2.0155,non-habitable
Kepler-986 b,0.9,0.1,2.2672,49,0.1,0.9,1.0605,49,2.2551,non-habitable
Kepler-988 b,0.8,0.2,1.8976,52,0.2,0.8,0.5334,50,1.884,non-habitable
Kepler-989 b,0.9,0.1,2.1173,53,0.1,0.9,1.5306,50,2.1114,non-habitable
Kepler-990 c,0.9,0.1,1.4634,49,0.2,0.8,1.9307,50,1.4681,non-habitable
Kepler-992 b,0.8,0.2,1.4966,49,0.1,0.9,1.0747,53,1.4924,non-habitable
Kepler-994 b,0.9,0.1,1.5383,50,0.2,0.8,0.9639,51,1.5326,non-habitable
Kepler-996 b,0.8,0.2,1.8146,53,0.1,0.9,2.4332,49,1.8208,non-habitable
Kepler-997 b,0.9,0.1,1.3162,49,0.1,0.9,2.9168,49,1.3322,non-habitable
Kepler-998 b,0.8,0.2,2.1347,50,0.1,0.9,2.2634,49,2.136,non-habitable
Kepler-999 b,0.8,0.2,2.155,49,0.1,0.9,2.5907,51,2.1594,non-habitable
Kepler-1002 b,0.9,0.1,1.6406,52,0.2,0.8,1.3465,49,1.6377,non-habitable
Kepler-1003 b,0.9,0.1,1.7054,49,0.1,0.9,2.4888,49,1.7132,non-habitable
Kepler-1005 b,0.9,0.1,1.4447,50,0.1,0.9,1.8893,49,1.4491,non-habitable
Kepler-1006 b,0.8,0.2,1.419,50,0.1,0.9,1.1442,50,1.4163,non-habitable
Kepler-1007 b,0.9,0.1,1.3811,49,0.1,0.9,1.4354,52,1.3816,non-habitable
Kepler-1008 b,0.9,0.1,1.2424,49,0.1,0.9,1.2363,50,1.2423,non-habitable
Kepler-1009 b,0.9,0.1,2.0784,49,0.1,0.9,1.0485,50,2.0681,non-habitable
Kepler-1010 b,0.9,0.1,2.2254,49,0.1,0.9,1.0769,49,2.2139,non-habitable
Kepler-1012 b,0.8,0.2,1.216,53,0.1,0.9,1.7667,49,1.2215,non-habitable
Kepler-1013 b,0.9,0.1,2.0582,52,0.1,0.9,1.1622,49,2.0492,non-habitable
Kepler-1014 b,0.9,0.1,2.296,49,0.2,0.8,0.7925,49,2.281,non-habitable
Kepler-1016 b,0.7,0.3,1.9067,51,0.2,0.8,1.4713,49,1.9023,non-habitable
Kepler-1017 b,0.9,0.1,1.9041,49,0.1,0.9,1.6952,49,1.902,non-habitable
Kepler-1019 b,0.8,0.2,1.3589,49,0.1,0.9,2.0044,50,1.3654,non-habitable
Kepler-1020 b,0.9,0.1,2.1764,50,0.1,0.9,0.7998,53,2.1626,non-habitable
Kepler-1021 b,0.9,0.1,2.2355,52,0.1,0.9,1.4555,49,2.2277,non-habitable
Kepler-1022 b,0.9,0.1,2.2672,49,0.3,0.7,0.4233,50,2.2488,non-habitable
Kepler-1025 b,0.9,0.1,1.8955,50,0.2,0.8,0.7232,49,1.8838,non-habitable
Kepler-1026 b,0.9,0.1,2.1173,53,0.1,0.9,0.9733,50,2.1059,non-habitable
Kepler-1027 b,0.9,0.1,0.8759,51,0.1,0.9,2.1603,50,0.8887,non-habitable
Kepler-1028 b,0.8,0.2,1.2486,50,0.2,0.8,1.1023,50,1.2471,non-habitable
Kepler-1029 b,0.9,0.1,1.2149,52,0.2,0.8,0.8439,52,1.2112,non-habitable
Kepler-1030 b,0.9,0.1,2.3867,49,0.2,0.8,0.7124,50,2.37,non-habitable
Kepler-1031 b,0.9,0.1,0.867,51,0.1,0.9,3.0004,49,0.8883,non-habitable
Kepler-1032 b,0.9,0.1,1.7903,50,0.1,0.9,1.7192,49,1.7896,non-habitable
Kepler-1034 b,0.9,0.1,2.1663,49,0.1,0.9,1.4078,53,2.1587,non-habitable
Kepler-1035 b,0.8,0.2,1.1074,49,0.1,0.9,2.2608,49,1.1189,non-habitable
Kepler-1037 b,0.8,0.2,1.2059,53,0.1,0.9,2.5258,53,1.2191,non-habitable
Kepler-1039 b,0.9,0.1,1.4086,49,0.1,0.9,2.5166,49,1.4197,non-habitable
Kepler-1040 b,0.4,0.6,1.5977,49,0.1,0.9,0.7332,52,1.5891,non-habitable
Kepler-1042 b,0.9,0.1,2.0885,50,0.1,0.9,1.3378,51,2.081,non-habitable
Kepler-1046 b,0.9,0.1,1.6406,49,0.1,0.9,1.5431,49,1.6396,non-habitable
Kepler-1047 b,0.9,0.1,1.9905,49,0.1,0.9,1.0966,49,1.9816,non-habitable
Kepler-1047 c,0.9,0.1,0.9762,50,0.1,0.9,2.2241,50,0.9887,non-habitable
Kepler-1048 b,0.8,0.2,1.4864,50,0.1,0.9,1.357,50,1.4851,non-habitable
Kepler-1049 b,0.9,0.1,0.9406,49,0.1,0.9,1.2054,49,0.9432,non-habitable
Kepler-1050 b,0.9,0.1,1.5383,49,0.1,0.9,1.5629,49,1.5385,non-habitable
Kepler-1050 c,0.9,0.1,1.4259,53,0.1,0.9,1.4111,49,1.4258,non-habitable
Kepler-1053 b,0.9,0.1,0.9584,50,0.1,0.9,1.6626,50,0.9654,non-habitable
Kepler-1055 b,0.8,0.2,1.1656,49,0.1,0.9,2.3454,49,1.1774,non-habitable
Kepler-1059 b,0.9,0.1,1.6492,49,0.2,0.8,0.9274,49,1.642,non-habitable
Kepler-1060 b,0.9,0.1,2.2773,51,0.2,0.8,0.6771,50,2.2613,non-habitable
Kepler-1061 b,0.9,0.1,1.8955,49,0.3,0.7,0.7171,50,1.8837,non-habitable
Kepler-1062 b,0.9,0.1,1.6867,49,0.3,0.7,0.3901,49,1.6737,non-habitable
Kepler-1063 b,0.9,0.1,1.436,49,0.1,0.9,1.5769,49,1.4374,non-habitable
Kepler-1064 b,0.9,0.1,1.4908,49,0.2,0.8,0.6547,49,1.4824,non-habitable
Kepler-1065 c,0.8,0.2,1.479,50,0.1,0.9,2.3801,52,1.488,non-habitable
Kepler-1066 b,0.9,0.1,2.2672,51,0.1,0.9,2.7908,51,2.2724,non-habitable
Kepler-1067 b,0.1,0.9,0.818,51,0.1,0.9,3.0096,49,0.8399,non-habitable
Kepler-1069 b,0.9,0.1,1.5383,50,0.1,0.9,1.2622,49,1.5355,non-habitable
Kepler-1070 b,0.9,0.1,1.6492,49,0.1,0.9,2.2389,49,1.6551,non-habitable
Kepler-1071 b,0.9,0.1,2.2773,50,0.1,0.9,1.7232,49,2.2718,non-habitable
Kepler-1072 b,0.9,0.1,1.5196,50,0.1,0.9,3.2787,49,1.5372,non-habitable
Kepler-1073 b,0.9,0.1,2.2052,52,0.1,0.9,1.8198,52,2.2013,non-habitable
Kepler-1073 c,0.8,0.2,1.5113,50,0.1,0.9,2.1453,49,1.5176,non-habitable
Kepler-1074 b,0.8,0.2,1.1807,50,0.1,0.9,1.136,50,1.1803,non-habitable
Kepler-1075 b,0.9,0.1,1.3711,51,0.2,0.8,0.8723,49,1.3661,non-habitable
Kepler-1076 b,0.3,0.7,0.8139,52,0.1,0.9,1.3447,49,0.8192,non-habitable
Kepler-1078 b,0.6,0.4,1.5967,50,0.1,0.9,2.2623,49,1.6034,non-habitable
Kepler-1079 b,0.8,0.2,1.4966,49,0.2,0.8,0.9095,49,1.4907,non-habitable
Kepler-1081 b,0.9,0.1,0.995,49,0.1,0.9,1.7896,50,1.0029,non-habitable
Kepler-1082 b,0.8,0.2,1.0721,50,0.1,0.9,2.8981,49,1.0904,non-habitable
Kepler-1084 b,0.8,0.2,1.0644,50,0.3,0.7,0.6479,52,1.0602,non-habitable
Kepler-1086 b,0.9,0.1,2.3478,49,0.1,0.9,1.0352,50,2.3347,non-habitable
Kepler-1087 b,0.1,0.9,0.7598,50,0.1,0.9,3.0035,49,0.7822,non-habitable
Kepler-1088 b,0.9,0.1,1.3711,50,0.1,0.9,1.3356,49,1.3707,non-habitable
Kepler-1089 b,0.9,0.1,1.7529,49,0.1,0.9,1.1391,49,1.7468,non-habitable
Kepler-1090 b,0.9,0.1,2.1562,49,0.2,0.8,0.4228,49,2.1389,mesoplanet
Kepler-1091 b,0.9,0.1,1.4086,49,0.1,0.9,2.909,51,1.4236,non-habitable
Kepler-1092 b,0.8,0.2,1.8976,52,0.1,0.9,1.0584,49,1.8892,non-habitable
Kepler-1093 b,0.9,0.1,1.8667,50,0.1,0.9,1.4647,51,1.8627,non-habitable
Kepler-1093 c,0.9,0.1,1.8753,49,0.1,0.9,1.0283,49,1.8668,non-habitable
Kepler-1095 b,0.9,0.1,1.1786,49,0.1,0.9,1.9277,49,1.1861,non-habitable
Kepler-1096 b,0.9,0.1,1.2061,49,0.1,0.9,1.5268,49,1.2093,non-habitable
Kepler-1098 b,0.9,0.1,1.2612,49,0.1,0.9,2.3671,50,1.2723,non-habitable
