Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-107 c,0.8,0.1,1.5143,53,0.1,0.8,2.0077,49,1.5192,non-habitable
Kepler-107 d,0.8,0.1,1.0356,51,0.1,0.7,1.4522,49,1.0398,non-habitable
Kepler-110 b,0.7,0.2,1.5806,50,0.1,0.8,1.5193,49,1.58,non-habitable
Kepler-110 c,0.7,0.2,1.8739,51,0.1,0.7,1.1421,53,1.8666,non-habitable
Kepler-111 b,0.8,0.1,1.4517,49,0.1,0.7,1.7652,50,1.4548,non-habitable
Kepler-112 b,0.8,0.1,2.0806,50,0.1,0.8,1.5207,49,2.075,non-habitable
Kepler-112 c,0.8,0.1,2.1128,52,0.1,0.8,1.1252,49,2.1029,non-habitable
Kepler-113 b,0.2,0.7,1.8035,51,0.1,0.5,1.0509,50,1.796,non-habitable
Kepler-113 c,0.8,0.1,1.8264,49,0.1,0.8,1.1922,53,1.8201,non-habitable
Kepler-114 b,0.1,0.8,3.2474,49,0.1,0.8,1.3235,51,3.2282,non-habitable
Kepler-114 c,0.1,0.8,6.4753,49,0.1,0.8,1.2903,49,6.4234,non-habitable
Kepler-114 d,0.8,0.1,1.863,53,0.1,0.8,1.0019,50,1.8544,non-habitable
Kepler-115 b,0.8,0.1,1.059,50,0.1,0.8,2.2026,50,1.0704,non-habitable
Kepler-116 c,0.7,0.2,1.9454,49,0.1,0.8,1.7121,50,1.9431,non-habitable
Kepler-118 b,0.8,0.1,1.7532,49,0.1,0.8,1.5866,49,1.7515,non-habitable
Kepler-119 c,0.1,0.1,0.9757,50,0.1,0.8,1.5754,49,0.9817,non-habitable
Kepler-120 b,0.8,0.1,1.9066,52,0.1,0.8,1.1318,49,1.8989,non-habitable
Kepler-120 c,0.6,0.1,1.2907,49,0.1,0.8,0.8975,50,1.2868,non-habitable
Kepler-121 b,0.7,0.2,1.9793,49,0.1,0.8,1.766,50,1.9772,non-habitable
Kepler-121 c,0.8,0.1,2.0051,53,0.1,0.8,0.9295,51,1.9943,non-habitable
Kepler-122 b,0.7,0.2,1.9793,49,0.1,0.7,1.7291,51,1.9768,non-habitable
Kepler-122 d,0.8,0.1,1.9475,49,0.1,0.8,1.409,49,1.9421,non-habitable
Kepler-123 c,0.8,0.1,1.3711,49,0.1,0.8,1.268,50,1.3701,non-habitable
Kepler-124 b,0.1,0.1,0.9476,49,0.1,0.8,1.3749,50,0.9519,non-habitable
Kepler-124 c,0.8,0.1,1.5853,51,0.1,0.8,1.0845,52,1.5803,non-habitable
Kepler-124 d,0.8,0.1,1.0757,50,0.1,0.8,0.8309,49,1.0733,non-habitable
Kepler-125 b,0.8,0.1,2.0806,49,0.1,0.7,1.1085,49,2.0709,non-habitable
Kepler-125 c,0.1,0.1,0.9489,49,0.1,0.8,0.9262,49,0.9487,non-habitable
Kepler-126 b,0.7,0.2,1.2934,49,0.1,0.8,1.6671,49,1.2971,non-habitable
Kepler-126 c,0.8,0.1,1.3873,52,0.1,0.8,1.3867,49,1.3873,non-habitable
Kepler-127 b,0.8,0.1,1.4034,53,0.1,0.8,1.4961,49,1.4043,non-habitable
Kepler-127 c,0.8,0.1,2.1044,50,0.1,0.8,1.3651,50,2.097,non-habitable
Kepler-128 b,0.3,0.6,6.3845,50,0.1,0.7,1.5889,49,6.3365,non-habitable
Kepler-128 c,0.1,0.8,12.367,49,0.1,0.8,1.6318,49,12.2596,non-habitable
Kepler-129 b,0.8,0.1,2.1211,51,0.1,0.8,1.6487,52,2.1164,non-habitable
Kepler-130 b,0.4,0.1,0.9771,49,0.1,0.8,1.537,50,0.9827,non-habitable
Kepler-130 d,0.8,0.1,1.2361,49,0.1,0.8,0.8534,49,1.2323,non-habitable
Kepler-131 b,0.7,0.1,1.8787,50,0.1,0.8,1.3632,49,1.8735,non-habitable
Kepler-131 c,0.1,0.8,8.0926,49,0.1,0.8,1.2505,49,8.0242,non-habitable
Kepler-132 b,0.8,0.1,1.1563,50,0.1,0.8,1.7413,49,1.1622,non-habitable
Kepler-132 c,0.8,0.1,1.2121,50,0.1,0.8,1.744,50,1.2174,non-habitable
Kepler-132 d,0.7,0.2,1.3724,50,0.1,0.8,1.3728,52,1.3724,non-habitable
Kepler-133 b,0.8,0.1,1.594,49,0.1,0.8,1.7572,50,1.5956,non-habitable
Kepler-134 b,0.8,0.1,1.7775,52,0.1,0.8,1.9481,49,1.7792,non-habitable
Kepler-134 c,0.7,0.1,1.1618,49,0.1,0.8,1.5439,50,1.1656,non-habitable
Kepler-135 b,0.8,0.1,1.6257,49,0.1,0.8,1.9158,49,1.6286,non-habitable
Kepler-135 c,0.8,0.1,1.1078,50,0.1,0.8,1.5239,49,1.112,non-habitable
Kepler-136 b,0.8,0.1,1.8258,49,0.1,0.8,1.6952,51,1.8245,non-habitable
Kepler-136 c,0.8,0.1,1.7775,52,0.1,0.8,1.5473,49,1.7752,non-habitable
Kepler-137 b,0.8,0.1,1.3637,49,0.1,0.8,1.305,49,1.3631,non-habitable
Kepler-137 c,0.8,0.1,1.6903,49,0.1,0.7,1.0341,49,1.6837,non-habitable
Kepler-138 b,0.1,0.1,0.8501,52,0.1,0.8,0.7629,49,0.8492,non-habitable
Kepler-138 c,0.8,0.1,1.2691,52,0.1,0.8,0.7761,49,1.2642,non-habitable
Kepler-138 d,0.7,0.1,1.21,49,0.1,0.8,0.6829,49,1.2047,non-habitable
Kepler-140 b,0.8,0.1,1.475,51,0.1,0.8,2.209,49,1.4823,non-habitable
Kepler-140 c,0.7,0.2,1.5571,49,0.1,0.8,0.9674,53,1.5512,non-habitable
Kepler-141 b,0.1,0.2,0.9192,49,0.1,0.8,1.4666,49,0.9247,non-habitable
Kepler-141 c,0.8,0.1,1.3164,49,0.1,0.8,1.3061,49,1.3163,non-habitable
Kepler-142 b,0.8,0.1,1.7775,49,0.1,0.8,2.4926,49,1.7847,non-habitable
Kepler-142 d,0.8,0.1,1.915,49,0.1,0.8,1.1688,49,1.9075,non-habitable
Kepler-143 b,0.6,0.3,1.9591,49,0.1,0.8,1.5704,49,1.9552,non-habitable
Kepler-144 b,0.8,0.1,1.2524,49,0.1,0.8,1.8247,51,1.2581,non-habitable
Kepler-144 c,0.8,0.1,1.26,49,0.1,0.8,1.5943,51,1.2633,non-habitable
Kepler-145 b,0.7,0.2,2.2251,49,0.1,0.8,1.6438,51,2.2193,non-habitable
Kepler-145 c,0.8,0.1,3.0477,49,0.1,0.7,1.309,49,3.0303,non-habitable
Kepler-147 b,0.8,0.1,1.4034,49,0.1,0.8,1.6012,49,1.4054,non-habitable
Kepler-147 c,0.8,0.1,2.1391,51,0.1,0.8,1.3549,49,2.1313,non-habitable
Kepler-148 b,0.8,0.1,1.6257,49,0.1,0.6,1.5153,50,1.6246,non-habitable
Kepler-149 c,0.8,0.1,1.475,51,0.1,0.8,0.8952,49,1.4692,non-habitable
Kepler-150 b,0.7,0.1,1.1618,49,0.1,0.8,1.7767,49,1.1679,non-habitable
Kepler-151 c,0.7,0.2,1.7704,49,0.1,0.6,0.9573,50,1.7623,non-habitable
Kepler-152 c,0.8,0.1,2.1044,49,0.1,0.8,0.7717,53,2.0911,non-habitable
Kepler-154 b,0.8,0.1,1.9967,51,0.1,0.8,1.1478,49,1.9882,non-habitable
Kepler-154 e,0.8,0.1,1.3873,50,0.1,0.8,1.8526,49,1.392,non-habitable
Kepler-154 f,0.8,0.1,1.3873,49,0.1,0.7,1.3053,51,1.3865,non-habitable
Kepler-155 b,0.8,0.1,1.85,49,0.1,0.8,1.2719,52,1.8442,non-habitable
Kepler-155 c,0.8,0.1,1.9799,49,0.1,0.8,0.7593,51,1.9677,non-habitable
Kepler-156 b,0.8,0.1,2.029,51,0.1,0.8,1.5918,49,2.0246,non-habitable
Kepler-157 b,0.8,0.1,1.2449,50,0.1,0.8,2.2844,49,1.2553,non-habitable
Kepler-157 c,0.8,0.1,1.9799,50,0.1,0.8,1.4631,49,1.9747,non-habitable
Kepler-158 b,0.8,0.1,1.8825,49,0.1,0.8,1.0096,49,1.8738,non-habitable
Kepler-158 c,0.8,0.1,1.7061,49,0.1,0.8,0.8707,49,1.6977,non-habitable
Kepler-159 b,0.8,0.1,2.089,49,0.1,0.8,1.181,49,2.0799,non-habitable
Kepler-160 b,0.8,0.1,1.4121,49,0.1,0.8,1.7641,53,1.4156,non-habitable
Kepler-161 b,0.8,0.1,1.8825,49,0.1,0.8,1.5651,53,1.8793,non-habitable
Kepler-161 c,0.8,0.1,1.8258,52,0.1,0.8,1.4262,49,1.8218,non-habitable
Kepler-162 b,0.7,0.1,1.1618,50,0.1,0.8,1.5588,52,1.1658,non-habitable
Kepler-163 b,0.8,0.1,1.0266,49,0.1,0.7,1.2672,49,1.029,non-habitable
Kepler-163 c,0.8,0.1,1.9967,50,0.1,0.8,1.241,49,1.9891,non-habitable
Kepler-164 b,0.8,0.1,1.3164,49,0.1,0.8,1.8333,49,1.3216,non-habitable
Kepler-164 d,0.7,0.2,2.0747,49,0.1,0.8,1.2871,50,2.0668,non-habitable
Kepler-165 b,0.8,0.1,2.0458,49,0.1,0.8,1.428,51,2.0396,non-habitable
Kepler-165 c,0.8,0.1,1.9714,50,0.1,0.6,1.0264,51,1.962,non-habitable
Kepler-166 b,0.8,0.1,2.0051,52,0.1,0.8,1.4423,49,1.9995,non-habitable
Kepler-166 c,0.8,0.1,2.089,49,0.1,0.8,1.0066,50,2.0782,non-habitable
Kepler-167 b,0.8,0.1,1.3401,49,0.1,0.8,1.3954,49,1.3407,non-habitable
Kepler-167 c,0.8,0.1,1.2838,50,0.1,0.7,1.1069,50,1.282,non-habitable
Kepler-167 d,0.7,0.2,1.1554,49,0.1,0.8,0.9167,50,1.153,non-habitable
Kepler-168 b,0.8,0.1,1.3563,50,0.1,0.8,1.9359,51,1.3621,non-habitable
Kepler-169 b,0.8,0.1,1.0924,53,0.1,0.8,1.5423,50,1.0969,non-habitable
Kepler-169 c,0.8,0.1,1.1563,49,0.1,0.8,1.315,49,1.1579,non-habitable
Kepler-169 d,0.8,0.1,1.1881,51,0.1,0.8,1.2291,50,1.1885,non-habitable
Kepler-169 e,0.8,0.1,1.9475,51,0.1,0.8,1.1838,49,1.9399,non-habitable
Kepler-171 b,0.8,0.1,2.0626,49,0.1,0.8,1.8033,50,2.06,non-habitable
Kepler-171 d,0.8,0.1,1.6975,49,0.1,0.7,0.9324,49,1.6898,non-habitable
Kepler-172 b,0.7,0.2,1.9903,49,0.1,0.8,2.1306,50,1.9917,non-habitable
Kepler-172 d,0.7,0.1,1.8334,51,0.1,0.8,1.3996,49,1.8291,non-habitable
Kepler-173 b,0.8,0.1,1.221,49,0.1,0.8,1.8437,50,1.2272,non-habitable
Kepler-173 c,0.8,0.1,2.1391,49,0.1,0.8,1.7251,49,2.135,non-habitable
Kepler-174 b,0.8,0.1,1.7532,50,0.1,0.8,1.0759,53,1.7464,non-habitable
Kepler-174 c,0.8,0.1,1.3799,49,0.1,0.8,0.7779,53,1.3739,non-habitable
Kepler-174 d,0.8,0.1,1.9319,49,0.1,0.1,0.6165,49,1.9187,psychroplanet
Kepler-176 b,0.8,0.1,1.3326,49,0.1,0.8,1.5197,52,1.3345,non-habitable
Kepler-179 b,0.8,0.1,1.4984,49,0.1,0.8,1.7691,49,1.5011,non-habitable
Kepler-179 c,0.8,0.1,1.7775,50,0.1,0.8,1.4647,52,1.7744,non-habitable
Kepler-180 b,0.7,0.2,1.3361,52,0.1,0.8,1.3779,49,1.3365,non-habitable
Kepler-181 b,0.8,0.1,1.2045,52,0.1,0.7,1.4378,51,1.2068,non-habitable
Kepler-181 c,0.8,0.1,1.7775,49,0.1,0.7,1.4358,49,1.7741,non-habitable
Kepler-183 b,0.8,0.1,1.8343,49,0.1,0.8,1.7433,50,1.8334,non-habitable
Kepler-183 c,0.8,0.1,2.0051,49,0.1,0.8,1.4812,49,1.9999,non-habitable
Kepler-184 b,0.7,0.2,1.9988,50,0.1,0.8,1.4812,51,1.9936,non-habitable
Kepler-184 c,0.8,0.1,1.7618,50,0.1,0.8,1.2205,51,1.7564,non-habitable
Kepler-184 d,0.8,0.1,2.1891,49,0.1,0.7,1.0835,49,2.178,non-habitable
Kepler-185 b,0.8,0.1,1.1167,50,0.1,0.8,1.935,49,1.1249,non-habitable
Kepler-185 c,0.7,0.2,1.724,49,0.1,0.8,1.1093,50,1.7179,non-habitable
Kepler-186 b,0.6,0.1,1.0716,49,0.1,0.8,1.0416,49,1.0713,non-habitable
Kepler-186 c,0.8,0.1,1.26,49,0.1,0.8,0.9113,53,1.2565,non-habitable
Kepler-186 d,0.8,0.1,1.4356,49,0.1,0.8,0.8054,50,1.4293,non-habitable
Kepler-186 e,0.8,0.1,1.2524,49,0.1,0.8,0.6923,50,1.2468,non-habitable
Kepler-186 f,0.8,0.1,1.1244,49,0.1,0.1,0.5596,49,1.1188,hypopsychroplanet
Kepler-187 b,0.8,0.1,1.3164,51,0.1,0.8,1.9583,49,1.3228,non-habitable
Kepler-188 b,0.8,0.1,1.5303,50,0.1,0.8,2.4004,49,1.539,non-habitable
Kepler-189 b,0.7,0.1,1.1345,50,0.1,0.8,1.1863,49,1.135,non-habitable
Kepler-189 c,0.8,0.1,2.089,49,0.1,0.8,1.1227,49,2.0793,non-habitable
Kepler-190 b,0.8,0.1,1.4356,49,0.1,0.8,1.867,49,1.4399,non-habitable
Kepler-190 c,0.8,0.1,1.3563,49,0.1,0.8,1.5817,49,1.3586,non-habitable
Kepler-191 b,0.8,0.1,1.26,49,0.1,0.8,1.2418,51,1.2598,non-habitable
Kepler-191 c,0.8,0.1,1.6731,49,0.1,0.8,1.1287,49,1.6677,non-habitable
Kepler-191 d,0.7,0.2,1.9225,49,0.1,0.8,1.5467,49,1.9187,non-habitable
Kepler-193 b,0.8,0.1,2.1044,53,0.1,0.7,1.4825,49,2.0982,non-habitable
Kepler-194 b,0.8,0.1,1.396,53,0.1,0.8,2.2845,52,1.4049,non-habitable
Kepler-194 d,0.8,0.1,2.1128,51,0.1,0.8,1.0898,50,2.1026,non-habitable
Kepler-195 b,0.8,0.1,1.8102,49,0.1,0.8,1.3888,49,1.806,non-habitable
Kepler-195 c,0.8,0.1,1.4269,52,0.1,0.8,0.9356,49,1.422,non-habitable
Kepler-196 b,0.8,0.1,1.7061,49,0.1,0.7,1.0004,49,1.699,non-habitable
Kepler-196 c,0.8,0.1,1.9799,49,0.1,0.7,0.864,51,1.9687,non-habitable
Kepler-197 b,0.7,0.1,1.0296,50,0.1,0.7,1.521,50,1.0345,non-habitable
Kepler-197 c,0.1,0.8,2.5003,49,0.1,0.8,1.6292,49,2.4916,non-habitable
Kepler-197 d,0.8,0.1,1.1805,51,0.1,0.8,1.3731,49,1.1824,non-habitable
Kepler-197 e,0.1,0.1,0.983,49,0.1,0.8,1.1676,51,0.9848,non-habitable
Kepler-198 c,0.8,0.1,2.1641,50,0.1,0.8,1.0201,49,2.1527,non-habitable
Kepler-198 d,0.7,0.2,1.3511,50,0.1,0.8,2.3571,50,1.3612,non-habitable
Kepler-200 b,0.8,0.1,1.891,49,0.1,0.8,1.5542,50,1.8876,non-habitable
Kepler-200 c,0.8,0.1,1.459,51,0.1,0.8,1.4181,49,1.4586,non-habitable
Kepler-201 b,0.8,0.1,2.1558,49,0.1,0.8,1.383,49,2.1481,non-habitable
Kepler-202 b,0.7,0.2,1.4261,49,0.1,0.8,1.402,49,1.4259,non-habitable
Kepler-202 c,0.6,0.3,1.5278,49,0.1,0.7,0.9512,51,1.522,non-habitable
Kepler-203 c,0.8,0.1,2.1641,49,0.1,0.8,1.9234,50,2.1617,non-habitable
Kepler-203 d,0.8,0.1,1.3326,49,0.1,0.8,1.4567,51,1.3338,non-habitable
Kepler-204 c,0.8,0.1,1.6185,53,0.1,0.8,1.2749,50,1.6151,non-habitable
Kepler-205 b,0.8,0.1,1.396,50,0.1,0.8,1.3816,50,1.3959,non-habitable
Kepler-205 c,0.7,0.2,1.4384,50,0.1,0.7,0.813,51,1.4321,non-habitable
Kepler-206 b,0.7,0.1,1.1279,49,0.1,0.7,1.4029,49,1.1306,non-habitable
Kepler-206 c,0.8,0.1,1.6026,50,0.1,0.8,1.4721,49,1.6013,non-habitable
Kepler-206 d,0.8,0.1,1.1398,49,0.1,0.8,1.2,49,1.1404,non-habitable
Kepler-207 b,0.8,0.1,1.4429,52,0.1,0.8,2.7775,50,1.4562,non-habitable
Kepler-207 c,0.8,0.1,1.3873,50,0.1,0.8,2.3451,50,1.3969,non-habitable
Kepler-208 b,0.8,0.1,1.4837,50,0.1,0.8,2.0759,49,1.4896,non-habitable
Kepler-208 c,0.7,0.1,1.258,50,0.1,0.8,1.7523,49,1.2629,non-habitable
Kepler-208 d,0.8,0.1,1.1487,49,0.1,0.8,1.5501,49,1.1527,non-habitable
Kepler-208 e,0.8,0.1,1.3711,49,0.1,0.8,1.4517,49,1.3719,non-habitable
Kepler-209 b,0.7,0.2,1.9139,49,0.1,0.8,1.3114,51,1.9079,non-habitable
Kepler-211 b,0.8,0.1,1.1881,49,0.1,0.8,1.5299,52,1.1915,non-habitable
Kepler-211 c,0.8,0.1,1.221,49,0.1,0.8,1.3917,49,1.2227,non-habitable
Kepler-212 b,0.8,0.1,1.059,49,0.1,0.8,1.4028,50,1.0624,non-habitable
Kepler-213 b,0.8,0.1,1.4837,49,0.1,0.8,2.2291,50,1.4912,non-habitable
Kepler-213 c,0.8,0.1,2.0626,50,0.1,0.8,1.9804,49,2.0618,non-habitable
Kepler-214 c,0.8,0.1,1.891,51,0.1,0.8,1.3577,50,1.8857,non-habitable
Kepler-215 b,0.8,0.1,1.4837,49,0.1,0.8,1.5241,49,1.4841,non-habitable
Kepler-215 c,0.8,0.1,1.6026,49,0.1,0.8,1.3795,50,1.6004,non-habitable
Kepler-215 d,0.8,0.1,2.1044,49,0.1,0.8,1.2103,52,2.0955,non-habitable
Kepler-215 e,0.8,0.1,1.5853,49,0.1,0.8,0.9404,49,1.5789,non-habitable
Kepler-216 b,0.8,0.1,2.0723,50,0.1,0.7,1.6374,49,2.068,non-habitable
Kepler-217 b,0.8,0.1,1.9714,49,0.1,0.8,2.3205,49,1.9749,non-habitable
Kepler-217 c,0.8,0.1,1.6659,49,0.1,0.8,1.9921,49,1.6692,non-habitable
Kepler-218 b,0.8,0.1,1.3711,49,0.1,0.8,1.8562,49,1.376,non-habitable
Kepler-220 b,0.1,0.1,0.9599,49,0.1,0.8,1.2565,50,0.9629,non-habitable
Kepler-220 c,0.8,0.1,1.4429,49,0.1,0.7,1.0495,49,1.439,non-habitable
Kepler-220 d,0.1,0.1,0.982,49,0.1,0.8,0.7976,49,0.9802,non-habitable
Kepler-220 e,0.8,0.1,1.2524,49,0.1,0.8,0.7419,50,1.2473,non-habitable
Kepler-221 b,0.8,0.1,1.5549,49,0.1,0.7,1.5694,49,1.555,non-habitable
Kepler-223 b,0.8,0.1,1.539,49,0.1,0.8,1.6319,50,1.5399,non-habitable
Kepler-223 c,0.8,0.1,1.7775,49,0.1,0.8,1.5596,49,1.7753,non-habitable
Kepler-223 e,0.8,0.1,2.1128,49,0.1,0.8,1.3541,49,2.1052,non-habitable
Kepler-224 b,0.7,0.2,1.2567,49,0.1,0.8,1.5538,51,1.2597,non-habitable
Kepler-224 d,0.8,0.1,2.029,49,0.1,0.7,1.1248,53,2.02,non-habitable
Kepler-224 e,0.8,0.1,1.7618,49,0.1,0.8,1.0508,49,1.7547,non-habitable
Kepler-225 b,0.8,0.1,1.1487,49,0.1,0.8,0.9106,50,1.1463,non-habitable
Kepler-225 c,0.8,0.1,1.6573,53,0.1,0.8,0.7608,49,1.6483,non-habitable
Kepler-226 b,0.8,0.1,1.4269,50,0.1,0.7,1.4739,49,1.4274,non-habitable
Kepler-226 c,0.8,0.1,2.0051,50,0.1,0.7,1.4607,51,1.9997,non-habitable
Kepler-226 d,0.8,0.1,1.164,49,0.1,0.8,1.3497,49,1.1659,non-habitable
Kepler-228 b,0.8,0.1,1.4034,49,0.1,0.8,2.119,50,1.4106,non-habitable
Kepler-229 b,0.7,0.2,1.8654,51,0.1,0.8,1.4461,49,1.8612,non-habitable
Kepler-230 c,0.8,0.1,1.8173,49,0.1,0.8,0.8156,49,1.8073,non-habitable
Kepler-231 b,0.8,0.1,1.5622,50,0.1,0.8,0.892,49,1.5555,non-habitable
Kepler-231 c,0.8,0.1,1.729,49,0.1,0.8,0.7788,49,1.7195,non-habitable
Kepler-233 b,0.8,0.1,2.1391,50,0.1,0.8,1.4289,50,2.132,non-habitable
Kepler-235 b,0.8,0.1,1.9714,49,0.1,0.8,1.3774,49,1.9655,non-habitable
Kepler-235 c,0.8,0.1,1.2121,52,0.1,0.8,1.0197,50,1.2102,non-habitable
Kepler-235 d,0.8,0.1,1.8258,51,0.1,0.8,0.8743,53,1.8163,non-habitable
Kepler-235 e,0.8,0.1,1.9644,49,0.1,0.8,0.7301,50,1.9521,non-habitable
Kepler-236 b,0.8,0.1,1.4429,49,0.1,0.8,0.9313,49,1.4378,non-habitable
Kepler-236 c,0.7,0.2,1.7007,49,0.1,0.8,0.7525,49,1.6912,non-habitable
Kepler-237 b,0.8,0.1,1.3164,49,0.1,0.8,1.3989,50,1.3172,non-habitable
Kepler-237 c,0.7,0.2,1.7704,50,0.1,0.6,1.0817,49,1.7635,non-habitable
Kepler-238 b,0.8,0.1,1.5622,49,0.1,0.8,2.0339,51,1.5669,non-habitable
Kepler-238 c,0.8,0.1,2.1044,50,0.1,0.8,1.6377,49,2.0997,non-habitable
Kepler-238 f,0.1,0.8,2.0212,49,0.1,0.8,0.9492,50,2.0105,non-habitable
Kepler-239 b,0.7,0.2,1.9708,53,0.1,0.8,1.2274,50,1.9634,non-habitable
Kepler-240 b,0.7,0.2,1.2415,50,0.1,0.8,1.4566,50,1.2437,non-habitable
Kepler-240 c,0.8,0.1,1.9475,49,0.1,0.8,1.3329,49,1.9414,non-habitable
Kepler-241 b,0.8,0.1,2.0542,50,0.1,0.7,1.0571,50,2.0442,non-habitable
Kepler-242 c,0.8,0.1,1.7775,49,0.1,0.8,1.2002,49,1.7717,non-habitable
Kepler-243 b,0.8,0.1,2.1558,49,0.1,0.6,1.2607,49,2.1468,non-habitable
Kepler-243 c,0.8,0.1,1.7775,50,0.1,0.7,1.0363,49,1.7701,non-habitable
Kepler-244 c,0.8,0.1,1.8258,52,0.1,0.7,1.2514,50,1.8201,non-habitable
Kepler-244 d,0.8,0.1,2.0374,50,0.1,0.8,1.1846,53,2.0289,non-habitable
Kepler-245 c,0.8,0.1,1.9235,50,0.1,0.8,1.1496,49,1.9158,non-habitable
Kepler-245 e,0.8,0.1,1.5853,49,0.1,0.8,1.7047,49,1.5865,non-habitable
Kepler-246 b,0.8,0.1,2.0626,50,0.1,0.8,1.6634,52,2.0586,non-habitable
Kepler-246 c,0.8,0.1,1.3873,49,0.1,0.8,1.23,53,1.3857,non-habitable
Kepler-247 b,0.8,0.1,1.4984,50,0.1,0.8,1.6418,50,1.4998,non-habitable
Kepler-249 b,0.8,0.1,1.059,49,0.1,0.8,1.047,49,1.0589,non-habitable
Kepler-249 c,0.8,0.1,1.396,49,0.1,0.8,0.91,49,1.3911,non-habitable
Kepler-249 d,0.8,0.1,1.4429,49,0.1,0.7,0.737,50,1.4358,non-habitable
Kepler-250 b,0.8,0.1,1.0924,49,0.1,0.8,1.5104,49,1.0966,non-habitable
Kepler-250 c,0.7,0.2,1.9225,50,0.1,0.8,1.4627,50,1.9179,non-habitable
Kepler-250 d,0.8,0.1,1.9235,49,0.1,0.8,1.1547,49,1.9158,non-habitable
Kepler-251 b,0.8,0.1,1.2524,49,0.1,0.8,1.6238,52,1.2561,non-habitable
Kepler-252 b,0.8,0.1,1.1728,51,0.1,0.8,1.0493,53,1.1716,non-habitable
Kepler-252 c,0.8,0.1,1.9066,49,0.1,0.8,1.0199,49,1.8977,non-habitable
Kepler-253 b,0.8,0.1,1.4837,49,0.1,0.8,1.6098,49,1.485,non-habitable
Kepler-254 c,0.8,0.1,1.9066,49,0.1,0.7,1.296,50,1.9005,non-habitable
Kepler-254 d,0.8,0.1,2.1974,49,0.1,0.8,1.3342,52,2.1888,non-habitable
Kepler-255 b,0.8,0.1,1.4269,50,0.1,0.8,1.589,49,1.4285,non-habitable
Kepler-255 d,0.7,0.1,1.2108,49,0.1,0.8,2.4283,49,1.223,non-habitable
Kepler-256 b,0.8,0.1,1.459,52,0.1,0.8,2.5149,50,1.4696,non-habitable
Kepler-256 c,0.8,0.1,1.9066,50,0.1,0.8,2.1599,49,1.9091,non-habitable
Kepler-256 d,0.8,0.1,2.1795,49,0.1,0.8,1.9359,49,2.1771,non-habitable
Kepler-256 e,0.8,0.1,2.0723,49,0.1,0.8,1.642,49,2.068,non-habitable
Kepler-260 b,0.8,0.1,1.786,49,0.1,0.8,1.4362,49,1.7825,non-habitable
Kepler-260 c,0.8,0.1,1.5781,49,0.1,0.8,0.8082,49,1.5704,non-habitable
Kepler-261 b,0.8,0.1,1.9235,49,0.1,0.8,1.2995,49,1.9173,non-habitable
Kepler-261 c,0.8,0.1,1.7775,49,0.1,0.8,1.0346,49,1.7701,non-habitable
Kepler-262 b,0.8,0.1,1.2763,52,0.1,0.8,1.2874,51,1.2764,non-habitable
Kepler-262 c,0.8,0.1,1.4984,49,0.1,0.8,1.1639,49,1.4951,non-habitable
Kepler-263 c,0.8,0.1,2.1641,50,0.1,0.8,0.9427,49,2.1519,non-habitable
Kepler-265 b,0.8,0.1,1.6731,50,0.1,0.8,1.7428,49,1.6738,non-habitable
Kepler-265 d,0.8,0.1,2.1891,49,0.1,0.8,1.1575,49,2.1788,non-habitable
Kepler-266 b,0.8,0.1,2.1795,49,0.1,0.7,1.5659,49,2.1734,non-habitable
Kepler-267 b,0.8,0.1,1.7703,49,0.1,0.8,1.3588,50,1.7662,non-habitable
Kepler-267 c,0.8,0.1,1.891,49,0.1,0.8,1.1488,50,1.8836,non-habitable
Kepler-267 d,0.8,0.1,2.0051,50,0.1,0.8,0.8275,49,1.9933,non-habitable
Kepler-269 b,0.8,0.1,2.1641,49,0.1,0.8,1.8259,50,2.1607,non-habitable
Kepler-269 c,0.8,0.1,1.539,49,0.1,0.8,1.5359,50,1.539,non-habitable
Kepler-270 b,0.8,0.1,1.786,50,0.1,0.8,1.7129,49,1.7853,non-habitable
Kepler-270 c,0.8,0.1,1.6026,51,0.1,0.8,1.3766,49,1.6003,non-habitable
Kepler-271 b,0.2,0.1,0.9579,50,0.1,0.6,1.1704,49,0.96,non-habitable
Kepler-271 c,0.7,0.1,0.9862,49,0.1,0.8,1.3899,50,0.9902,non-habitable
Kepler-272 b,0.8,0.1,1.3326,50,0.1,0.8,1.8366,50,1.3376,non-habitable
Kepler-272 c,0.8,0.1,1.6185,49,0.1,0.7,1.4036,51,1.6164,non-habitable
Kepler-272 d,0.8,0.1,1.9883,49,0.1,0.8,1.4132,50,1.9825,non-habitable
Kepler-273 b,0.8,0.1,1.3873,53,0.1,0.8,1.8552,49,1.392,non-habitable
Kepler-273 c,0.8,0.1,1.7703,49,0.1,0.8,1.4917,49,1.7675,non-habitable
Kepler-274 b,0.8,0.1,1.4121,49,0.1,0.7,1.2975,49,1.411,non-habitable
Kepler-274 c,0.8,0.1,1.6573,50,0.1,0.8,1.1439,49,1.6522,non-habitable
Kepler-275 b,0.8,0.1,2.0626,49,0.1,0.8,1.8039,52,2.06,non-habitable
Kepler-276 c,0.7,0.1,1.9988,49,0.1,0.8,1.1208,53,1.99,non-habitable
Kepler-276 d,0.8,0.1,2.1794,52,0.1,0.8,1.0112,50,2.1677,non-habitable
Kepler-277 b,0.1,0.8,3.074,49,0.1,0.8,1.8479,50,3.0617,non-habitable
