Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-1393 b,0.1,0.1,0.9587,49,0.1,0.8,1.8557,50,0.9677,non-habitable
Kepler-1394 b,0.8,0.1,1.3001,49,0.1,0.8,2.6968,50,1.3141,non-habitable
Kepler-1395 b,0.1,0.1,0.9587,49,0.1,0.8,1.9135,50,0.9682,non-habitable
Kepler-1396 b,0.8,0.1,1.8428,49,0.1,0.8,1.4851,49,1.8392,non-habitable
Kepler-1397 b,0.8,0.1,1.5549,49,0.1,0.8,1.0686,53,1.55,non-habitable
Kepler-1398 b,0.1,0.1,0.9724,49,0.1,0.8,2.0742,50,0.9834,non-habitable
Kepler-1398 c,0.7,0.1,1.0079,49,0.1,0.8,1.9032,49,1.0169,non-habitable
Kepler-1399 b,0.8,0.1,1.1881,53,0.1,0.8,2.2218,49,1.1984,non-habitable
Kepler-1400 b,0.8,0.1,1.4837,51,0.1,0.8,1.2667,50,1.4815,non-habitable
Kepler-1401 b,0.8,0.1,1.5303,51,0.1,0.8,1.5126,50,1.5301,non-habitable
Kepler-1402 b,0.1,0.1,0.9526,51,0.1,0.8,1.8324,50,0.9614,non-habitable
Kepler-1403 b,0.8,0.1,1.8981,49,0.1,0.8,1.9615,49,1.8987,non-habitable
Kepler-1404 b,0.8,0.1,1.786,50,0.1,0.8,1.1851,49,1.78,non-habitable
Kepler-1406 b,0.8,0.1,1.0679,50,0.1,0.8,1.4113,50,1.0713,non-habitable
Kepler-1407 b,0.8,0.1,1.9883,49,0.1,0.8,1.3976,50,1.9824,non-habitable
Kepler-1408 b,0.1,0.1,0.9702,49,0.1,0.8,2.1351,50,0.9818,non-habitable
Kepler-1409 b,0.8,0.1,1.0188,50,0.1,0.8,2.3045,51,1.0317,non-habitable
Kepler-1410 b,0.8,0.1,1.6098,53,0.1,0.8,0.6543,49,1.6002,mesoplanet
Kepler-1412 b,0.1,0.1,0.9623,49,0.1,0.8,1.929,49,0.972,non-habitable
Kepler-1413 b,0.8,0.1,1.6343,49,0.1,0.8,1.2099,49,1.6301,non-habitable
Kepler-1414 b,0.8,0.1,1.1728,52,0.1,0.8,1.5116,49,1.1762,non-habitable
Kepler-1415 b,0.8,0.1,1.221,49,0.1,0.8,2.5621,49,1.2344,non-habitable
Kepler-1416 b,0.1,0.1,0.9702,49,0.1,0.8,2.3914,50,0.9844,non-habitable
Kepler-1417 b,0.4,0.1,0.9862,49,0.1,0.8,1.1617,50,0.988,non-habitable
Kepler-1418 b,0.8,0.1,1.5143,50,0.1,0.8,0.9528,49,1.5087,non-habitable
Kepler-1420 b,0.7,0.1,1.1825,50,0.1,0.8,1.3582,49,1.1843,non-habitable
Kepler-1421 b,0.1,0.1,0.9768,49,0.1,0.8,1.7924,49,0.985,non-habitable
Kepler-1422 b,0.8,0.1,1.8017,49,0.1,0.8,1.4576,49,1.7983,non-habitable
Kepler-1423 b,0.7,0.1,1.0296,49,0.1,0.8,0.9109,49,1.0284,non-habitable
Kepler-1424 b,0.8,0.1,1.1078,49,0.1,0.8,1.0968,49,1.1077,non-habitable
Kepler-1425 b,0.1,0.1,0.9778,49,0.1,0.7,1.1007,49,0.979,non-habitable
Kepler-1426 b,0.7,0.2,1.3812,49,0.1,0.8,1.3516,49,1.3809,non-habitable
Kepler-1427 b,0.8,0.1,1.0679,49,0.1,0.6,1.7595,49,1.0748,non-habitable
Kepler-1428 b,0.8,0.1,1.4984,49,0.1,0.8,1.6624,50,1.5,non-habitable
Kepler-1429 b,0.8,0.1,1.221,50,0.1,0.8,1.8128,50,1.2269,non-habitable
Kepler-1430 b,0.8,0.1,1.1321,49,0.1,0.8,1.5899,49,1.1367,non-habitable
Kepler-1431 b,0.8,0.1,1.3637,51,0.1,0.8,1.6792,53,1.3669,non-habitable
Kepler-1432 b,0.8,0.1,1.9644,50,0.1,0.8,1.3305,49,1.9581,non-habitable
Kepler-1433 b,0.8,0.1,1.4356,49,0.1,0.8,2.0087,49,1.4413,non-habitable
Kepler-1434 b,0.8,0.1,1.0757,49,0.1,0.8,1.9744,50,1.0847,non-habitable
Kepler-1435 b,0.1,0.1,0.9668,49,0.1,0.8,1.9483,50,0.9766,non-habitable
Kepler-1436 b,0.7,0.1,1.2031,49,0.1,0.8,1.5123,49,1.2062,non-habitable
Kepler-1437 b,0.8,0.1,1.2838,49,0.1,0.8,1.319,49,1.2842,non-habitable
Kepler-1438 b,0.1,0.1,0.9778,50,0.1,0.8,1.9021,51,0.987,non-habitable
Kepler-1439 b,0.8,0.1,1.3563,49,0.1,0.8,0.8558,50,1.3513,non-habitable
Kepler-1440 b,0.8,0.1,1.1881,49,0.1,0.8,0.9763,49,1.186,non-habitable
Kepler-1441 b,0.8,0.1,1.2361,49,0.1,0.8,1.0115,49,1.2339,non-habitable
Kepler-1443 b,0.1,0.1,0.982,49,0.1,0.8,2.2685,49,0.9949,non-habitable
Kepler-1444 b,0.8,0.1,1.9235,49,0.1,0.8,1.1624,49,1.9159,non-habitable
Kepler-1445 b,0.1,0.1,0.981,52,0.1,0.8,1.5221,49,0.9864,non-habitable
Kepler-1446 b,0.1,0.1,0.9611,49,0.1,0.8,2.1568,50,0.9731,non-habitable
Kepler-1448 b,0.7,0.2,1.4173,51,0.1,0.8,1.3649,51,1.4168,non-habitable
Kepler-1449 b,0.8,0.1,1.5303,49,0.1,0.8,1.451,50,1.5295,non-habitable
Kepler-1450 b,0.8,0.1,1.5549,49,0.1,0.8,0.7369,49,1.5467,non-habitable
Kepler-1454 b,0.8,0.1,1.6903,52,0.1,0.8,0.9386,49,1.6828,non-habitable
Kepler-1455 b,0.8,0.1,1.915,52,0.1,0.8,0.7133,50,1.903,non-habitable
Kepler-1456 b,0.8,0.1,1.1001,50,0.1,0.8,0.8404,50,1.0975,non-habitable
Kepler-1457 b,0.8,0.1,1.7775,49,0.1,0.8,1.0257,49,1.77,non-habitable
Kepler-1459 b,0.8,0.1,1.2763,49,0.1,0.7,0.7108,49,1.2706,non-habitable
Kepler-1460 b,0.8,0.1,1.7532,50,0.1,0.8,0.8535,49,1.7442,non-habitable
Kepler-1461 b,0.8,0.1,1.8102,49,0.1,0.8,0.9525,51,1.8016,non-habitable
Kepler-1463 b,0.8,0.1,1.6731,49,0.1,0.8,1.1591,49,1.668,non-habitable
Kepler-1464 b,0.7,0.2,1.4533,49,0.1,0.8,1.1112,49,1.4499,non-habitable
Kepler-1464 c,0.7,0.1,0.9862,49,0.1,0.8,1.6299,49,0.9926,non-habitable
Kepler-1465 b,0.8,0.1,1.6026,49,0.1,0.8,0.8774,49,1.5953,non-habitable
Kepler-1466 b,0.8,0.1,1.4269,49,0.1,0.8,1.118,49,1.4238,non-habitable
Kepler-1468 b,0.8,0.1,1.5622,49,0.1,0.8,1.6048,49,1.5626,non-habitable
Kepler-1468 c,0.8,0.1,1.1078,49,0.1,0.8,1.8843,49,1.1156,non-habitable
Kepler-1470 b,0.8,0.1,1.0356,49,0.1,0.8,1.01,50,1.0353,non-habitable
Kepler-1471 b,0.8,0.1,1.3164,49,0.1,0.8,1.799,49,1.3212,non-habitable
Kepler-1472 b,0.7,0.2,1.6335,50,0.1,0.8,1.2065,49,1.6292,non-habitable
Kepler-1473 b,0.8,0.1,1.1398,49,0.1,0.8,1.3557,49,1.142,non-habitable
Kepler-1474 b,0.8,0.1,1.915,51,0.1,0.8,1.1401,49,1.9073,non-habitable
Kepler-1476 b,0.8,0.1,1.523,49,0.1,0.8,1.423,49,1.522,non-habitable
Kepler-1477 b,0.8,0.1,1.1321,50,0.1,0.8,1.1502,49,1.1323,non-habitable
Kepler-1478 b,0.8,0.1,1.5622,49,0.1,0.8,1.2051,50,1.5586,non-habitable
Kepler-1479 b,0.8,0.1,1.6501,50,0.1,0.7,1.2275,51,1.6459,non-habitable
Kepler-1480 b,0.8,0.1,1.523,52,0.1,0.6,0.9111,49,1.5169,non-habitable
Kepler-1481 b,0.8,0.1,1.1728,49,0.1,0.8,1.3129,49,1.1742,non-habitable
Kepler-1482 b,0.8,0.1,0.9941,49,0.1,0.8,1.1762,49,0.9959,non-habitable
Kepler-1483 b,0.8,0.1,1.4034,49,0.1,0.8,1.7523,49,1.4069,non-habitable
Kepler-1484 b,0.8,0.1,1.874,49,0.1,0.8,1.1272,49,1.8665,non-habitable
Kepler-1485 b,0.8,0.1,1.3637,49,0.1,0.8,1.3036,49,1.3631,non-habitable
Kepler-1486 b,0.8,0.1,2.0458,50,0.1,0.8,1.0831,49,2.0362,non-habitable
Kepler-1487 b,0.8,0.1,1.891,49,0.1,0.8,2.1173,49,1.8933,non-habitable
Kepler-1488 b,0.8,0.1,1.6731,50,0.1,0.8,1.174,51,1.6681,non-habitable
Kepler-1489 b,0.8,0.1,1.6026,49,0.1,0.8,0.8435,49,1.595,non-habitable
Kepler-1491 b,0.8,0.1,1.396,49,0.1,0.8,1.2666,49,1.3947,non-habitable
Kepler-1492 b,0.8,0.1,1.3799,49,0.1,0.8,0.9981,49,1.3761,non-habitable
Kepler-1493 b,0.8,0.1,1.3164,49,0.1,0.8,1.437,49,1.3176,non-habitable
Kepler-1496 b,0.8,0.1,1.9644,49,0.1,0.8,1.0957,49,1.9557,non-habitable
Kepler-1497 b,0.8,0.1,1.5143,49,0.1,0.8,1.4841,50,1.514,non-habitable
Kepler-1498 b,0.8,0.1,1.2524,49,0.1,0.8,0.8452,49,1.2483,non-habitable
Kepler-1499 b,0.8,0.1,1.1398,50,0.1,0.8,0.8224,49,1.1366,non-habitable
Kepler-1500 b,0.8,0.1,1.1487,49,0.1,0.8,1.2801,49,1.15,non-habitable
Kepler-1501 b,0.8,0.1,1.4356,49,0.1,0.6,1.2018,49,1.4333,non-habitable
Kepler-1503 b,0.8,0.1,2.0051,52,0.1,0.8,0.7538,53,1.9926,non-habitable
Kepler-1504 b,0.8,0.1,1.891,50,0.1,0.8,0.8217,50,1.8803,non-habitable
Kepler-1505 b,0.1,0.1,0.9768,49,0.1,0.8,0.9628,49,0.9767,non-habitable
Kepler-1506 b,0.8,0.1,1.2449,49,0.1,0.8,1.2648,49,1.2451,non-habitable
Kepler-1507 b,0.1,0.1,0.9646,51,0.1,0.8,1.0795,49,0.9657,non-habitable
Kepler-1508 b,0.8,0.1,1.2524,50,0.1,0.8,1.3224,49,1.2531,non-habitable
Kepler-1509 b,0.8,0.1,1.6659,51,0.1,0.8,1.1821,49,1.6611,non-habitable
Kepler-1511 b,0.8,0.1,1.5303,49,0.1,0.8,1.3374,52,1.5284,non-habitable
Kepler-1512 b,0.8,0.1,1.1321,49,0.1,0.8,0.8512,52,1.1293,non-habitable
Kepler-1516 b,0.8,0.1,1.5853,49,0.1,0.8,1.675,53,1.5862,non-habitable
Kepler-1521 b,0.8,0.1,2.1974,50,0.1,0.8,0.9096,50,2.1845,non-habitable
Kepler-1522 b,0.8,0.1,1.5622,49,0.1,0.8,2.2169,50,1.5687,non-habitable
Kepler-1523 b,0.7,0.2,1.3962,49,0.1,0.8,2.6394,50,1.4086,non-habitable
Kepler-1525 b,0.1,0.2,0.9567,53,0.1,0.8,1.9658,50,0.9668,non-habitable
Kepler-1526 b,0.7,0.2,2.0579,50,0.1,0.8,1.5197,49,2.0525,non-habitable
Kepler-1528 b,0.8,0.1,1.3563,49,0.1,0.8,2.2957,51,1.3657,non-habitable
Kepler-1529 b,0.8,0.1,1.8584,49,0.1,0.8,1.5071,49,1.8549,non-habitable
Kepler-1530 b,0.8,0.1,1.4984,49,0.1,0.8,1.9218,50,1.5026,non-habitable
Kepler-1530 c,0.8,0.1,1.507,49,0.1,0.8,1.5983,49,1.5079,non-habitable
Kepler-1531 b,0.8,0.1,1.0757,49,0.1,0.8,2.8085,49,1.093,non-habitable
Kepler-1532 b,0.8,0.1,1.26,50,0.1,0.8,2.3696,49,1.2711,non-habitable
Kepler-1534 b,0.8,0.1,1.6975,49,0.1,0.8,1.5869,49,1.6964,non-habitable
Kepler-1537 b,0.7,0.1,1.1135,49,0.1,0.8,1.9452,49,1.1218,non-habitable
Kepler-1540 b,0.8,0.1,2.1891,49,0.1,0.8,0.6598,49,2.1738,mesoplanet
Kepler-1541 b,0.8,0.1,1.1078,49,0.1,0.8,1.2857,50,1.1096,non-habitable
Kepler-1542 b,0.1,0.1,0.9526,49,0.1,0.8,1.6463,49,0.9595,non-habitable
Kepler-1542 c,0.1,0.1,0.9343,50,0.1,0.8,1.7546,50,0.9425,non-habitable
Kepler-1542 d,0.1,0.1,0.9691,49,0.1,0.8,1.5044,49,0.9745,non-habitable
Kepler-1542 e,0.1,0.1,0.9526,49,0.1,0.8,1.5406,49,0.9585,non-habitable
Kepler-1544 b,0.7,0.2,1.5424,49,0.1,0.8,0.611,49,1.5331,mesoplanet
Kepler-1547 b,0.1,0.1,0.9724,50,0.1,0.8,2.9729,50,0.9924,non-habitable
Kepler-1552 b,0.8,0.1,2.1641,50,0.1,0.8,0.6786,49,2.1492,mesoplanet
Kepler-1553 b,0.7,0.1,1.0924,50,0.1,0.8,1.5354,49,1.0968,non-habitable
Kepler-1555 b,0.8,0.1,1.475,50,0.1,0.8,1.5955,49,1.4762,non-habitable
Kepler-1556 b,0.8,0.1,1.7532,49,0.1,0.8,1.5045,51,1.7507,non-habitable
Kepler-1557 b,0.8,0.1,1.4034,49,0.1,0.8,2.0501,49,1.4099,non-habitable
Kepler-1558 b,0.1,0.1,0.9398,53,0.1,0.8,1.4599,49,0.945,non-habitable
Kepler-1559 b,0.1,0.1,0.9463,49,0.1,0.8,2.1386,52,0.9582,non-habitable
Kepler-1560 b,0.1,0.1,0.9702,49,0.1,0.8,1.8623,49,0.9791,non-habitable
Kepler-1561 b,0.8,0.1,1.059,49,0.1,0.8,2.6694,49,1.0751,non-habitable
Kepler-1563 b,0.1,0.1,0.9514,49,0.1,0.8,1.7391,49,0.9593,non-habitable
Kepler-1564 b,0.8,0.1,1.3637,49,0.1,0.8,1.1695,50,1.3618,non-habitable
Kepler-1565 b,0.8,0.1,1.1398,49,0.1,0.8,1.8516,49,1.1469,non-habitable
Kepler-1566 b,0.1,0.1,0.9551,51,0.1,0.8,2.496,50,0.9705,non-habitable
Kepler-1568 b,0.8,0.1,1.2285,52,0.1,0.8,1.2763,49,1.229,non-habitable
Kepler-1569 b,0.8,0.1,1.5303,49,0.1,0.8,2.0143,49,1.5351,non-habitable
Kepler-1570 b,0.8,0.1,1.0356,50,0.1,0.8,1.0138,49,1.0354,non-habitable
Kepler-1571 b,0.8,0.1,1.4034,49,0.1,0.8,2.2757,52,1.4121,non-habitable
Kepler-1572 b,0.1,0.1,0.9778,49,0.1,0.8,1.5333,49,0.9834,non-habitable
Kepler-1573 b,0.8,0.1,1.1487,49,0.1,0.8,1.9952,51,1.1572,non-habitable
Kepler-1574 b,0.6,0.1,1.1603,49,0.1,0.8,1.6214,49,1.1649,non-habitable
Kepler-1575 b,0.8,0.1,1.2361,49,0.1,0.7,1.6736,49,1.2405,non-habitable
Kepler-1576 b,0.8,0.1,1.0188,49,0.1,0.8,1.5615,49,1.0242,non-habitable
Kepler-1577 b,0.8,0.1,1.0924,51,0.1,0.8,1.2673,50,1.0941,non-habitable
Kepler-1578 b,0.7,0.1,1.0148,50,0.1,0.8,2.1102,49,1.0258,non-habitable
Kepler-1579 b,0.2,0.1,0.9479,49,0.1,0.8,1.9222,49,0.9576,non-habitable
Kepler-1580 b,0.8,0.1,1.874,53,0.1,0.8,1.3343,50,1.8686,non-habitable
Kepler-1581 b,0.1,0.1,0.9587,49,0.1,0.8,1.6614,49,0.9657,non-habitable
Kepler-1582 b,0.8,0.1,1.3799,49,0.1,0.8,0.8365,49,1.3745,non-habitable
Kepler-1583 b,0.1,0.2,0.9041,50,0.1,0.8,1.2544,49,0.9076,non-habitable
Kepler-1584 b,0.8,0.1,1.475,49,0.1,0.8,1.4656,49,1.4749,non-habitable
Kepler-1585 b,0.8,0.1,1.6185,51,0.1,0.8,1.8264,49,1.6206,non-habitable
Kepler-1586 b,0.8,0.1,1.4034,52,0.1,0.8,1.7183,49,1.4065,non-habitable
Kepler-1587 b,0.8,0.1,1.2524,49,0.1,0.8,1.5831,50,1.2557,non-habitable
Kepler-1588 b,0.1,0.1,0.9526,49,0.1,0.7,1.2621,49,0.9557,non-habitable
Kepler-1589 b,0.8,0.1,1.059,49,0.1,0.8,2.8474,49,1.0769,non-habitable
Kepler-1590 b,0.8,0.1,1.1001,51,0.1,0.8,1.6252,50,1.1054,non-habitable
Kepler-1591 b,0.8,0.1,1.2045,50,0.1,0.8,1.6249,49,1.2087,non-habitable
Kepler-1592 b,0.8,0.1,1.4121,50,0.1,0.8,2.2529,51,1.4205,non-habitable
Kepler-1594 b,0.8,0.1,1.0356,49,0.1,0.8,2.0298,49,1.0455,non-habitable
Kepler-1595 b,0.8,0.1,1.1728,49,0.1,0.8,1.4963,50,1.176,non-habitable
Kepler-1596 b,0.8,0.1,1.7061,49,0.1,0.8,0.9109,50,1.6981,non-habitable
Kepler-1597 b,0.8,0.1,1.0356,50,0.1,0.8,2.2674,49,1.0479,non-habitable
Kepler-1598 b,0.1,0.1,0.98,49,0.1,0.8,1.7753,49,0.988,non-habitable
Kepler-1599 b,0.8,0.1,1.4837,49,0.1,0.8,0.7872,49,1.4767,non-habitable
Kepler-1601 b,0.1,0.1,0.9611,49,0.1,0.8,2.0507,50,0.972,non-habitable
Kepler-1602 b,0.8,0.1,1.26,49,0.1,0.7,1.4338,49,1.2617,non-habitable
Kepler-1603 b,0.8,0.1,1.221,49,0.1,0.8,2.4,49,1.2328,non-habitable
Kepler-1604 b,0.8,0.1,1.3164,50,0.1,0.8,2.3696,50,1.3269,non-habitable
Kepler-1605 b,0.8,0.1,1.0512,49,0.1,0.8,0.7159,49,1.0478,non-habitable
Kepler-1606 b,0.8,0.1,1.8428,49,0.1,0.8,0.6793,51,1.8312,thermoplanet
Kepler-1607 b,0.1,0.1,0.9757,51,0.1,0.8,1.3891,49,0.9798,non-habitable
Kepler-1608 b,0.8,0.1,1.5622,51,0.1,0.8,1.0746,51,1.5573,non-habitable
Kepler-1609 b,0.8,0.1,1.9644,49,0.1,0.8,0.9486,49,1.9542,non-habitable
Kepler-1610 b,0.8,0.1,1.475,49,0.1,0.8,1.3841,53,1.4741,non-habitable
Kepler-1611 b,0.1,0.1,0.9599,49,0.1,0.8,1.518,50,0.9655,non-habitable
Kepler-1612 b,0.8,0.1,1.0109,49,0.1,0.8,1.6929,49,1.0177,non-habitable
Kepler-1613 b,0.8,0.1,1.85,53,0.1,0.8,2.6453,50,1.858,non-habitable
Kepler-1614 b,0.8,0.1,1.3799,50,0.1,0.8,1.5568,50,1.3817,non-habitable
Kepler-1615 b,0.8,0.1,1.8343,49,0.1,0.7,0.9931,49,1.8259,non-habitable
Kepler-1616 b,0.8,0.1,1.0019,49,0.1,0.8,1.7739,49,1.0096,non-habitable
Kepler-1617 b,0.8,0.1,1.1487,52,0.1,0.8,1.2123,49,1.1493,non-habitable
Kepler-1618 b,0.8,0.1,1.1881,51,0.1,0.8,2.0766,49,1.197,non-habitable
Kepler-1619 b,0.1,0.1,0.9526,49,0.1,0.8,1.0751,49,0.9538,non-habitable
Kepler-1620 b,0.8,0.1,1.475,49,0.1,0.8,0.9159,50,1.4694,non-habitable
Kepler-1621 b,0.8,0.1,1.915,49,0.1,0.8,0.9913,49,1.9058,non-habitable
Kepler-1622 b,0.8,0.1,1.3637,50,0.1,0.7,1.5211,51,1.3653,non-habitable
Kepler-1623 b,0.8,0.1,1.2361,50,0.1,0.7,1.5355,49,1.2391,non-habitable
Kepler-1626 b,0.8,0.1,1.8017,50,0.1,0.8,2.6095,49,1.8098,non-habitable
Kepler-1629 b,0.1,0.1,0.9539,49,0.1,0.7,1.4802,49,0.9592,non-habitable
Kepler-1630 b,0.8,0.1,1.9319,49,0.1,0.1,0.604,49,1.9186,non-habitable
Kepler-1631 b,0.8,0.1,1.26,49,0.1,0.8,1.748,49,1.2649,non-habitable
Kepler-1632 b,0.7,0.2,2.0831,52,0.1,0.8,0.8142,50,2.0704,non-habitable
Kepler-1633 b,0.8,0.1,1.4517,49,0.1,0.8,0.814,50,1.4453,non-habitable
Kepler-1637 b,0.1,0.1,0.9702,49,0.1,0.7,1.3613,49,0.9741,non-habitable
Kepler-1638 b,0.8,0.1,1.6817,49,0.1,0.8,0.6641,49,1.6715,mesoplanet
Kepler-1643 b,0.8,0.1,2.029,49,0.1,0.8,1.6947,50,2.0257,non-habitable
Kepler-1644 b,0.8,0.1,1.6903,50,0.1,0.8,1.1525,50,1.6849,non-habitable
Kepler-1645 b,0.8,0.1,1.6098,50,0.1,0.8,1.3334,49,1.607,non-habitable
Kepler-1646 b,0.8,0.1,1.1728,51,0.1,0.8,0.8166,49,1.1692,non-habitable
KIC-5522786 b,0.8,0.1,1.1728,49,0.1,0.8,0.6611,49,1.1677,thermoplanet
KOI-1843 b,0.1,0.8,1.3861,49,0.1,0.8,2.1364,53,1.3936,non-habitable
KOI-2700 b,0.8,0.1,1.0139,51,0.1,0.8,1.7722,49,1.0215,non-habitable
KOI-4427 b,0.8,0.1,1.6573,49,0.1,0.1,0.5932,49,1.6467,hypopsychroplanet
Lalande 21185 b,0.8,0.1,1.4195,49,0.1,0.8,0.836,49,1.4137,non-habitable
LHS 1140 b,0.1,0.8,1.9899,49,0.1,0.1,0.6032,49,1.976,psychroplanet
MOA-2007-BLG-192-L b,0.8,0.1,1.3563,50,0.1,0.1,0.5203,49,1.3479,non-habitable
MOA-2010-BLG-328L b,0.8,0.1,1.7375,49,0.1,0.1,0.5499,49,1.7256,non-habitable
OGLE-2005-390L b,0.8,0.1,1.539,51,0.1,0.1,0.5372,49,1.529,non-habitable
OGLE-2013-BLG-0341L b,0.8,0.1,1.1563,49,0.1,0.2,0.4627,49,1.1494,non-habitable
OGLE-BLG-1195L b,0.8,0.1,1.1155,49,0.1,0.1,0.4999,49,1.1093,non-habitable
Proxima Cen b,0.8,0.1,1.0834,49,0.1,0.1,0.5666,49,1.0782,psychroplanet
PSR 1257 12 b,0.1,0.1,0.8607,49,0.1,0.8,1.2381,49,0.8645,non-habitable
PSR 1257 12 c,0.8,0.1,1.4429,52,0.1,0.8,1.1866,49,1.4403,non-habitable
PSR 1257 12 d,0.8,0.1,1.4195,53,0.1,0.8,1.0792,49,1.4161,non-habitable
PSR 1719-14 b,0.8,0.1,3.7664,49,0.1,0.8,4.7224,49,3.776,non-habitable
tau Cet b,0.8,0.1,1.2121,49,0.1,0.8,1.1586,49,1.2116,non-habitable
tau Cet c,0.8,0.1,1.3475,52,0.1,0.8,0.9372,49,1.3434,non-habitable
tau Cet d,0.8,0.1,1.3873,49,0.1,0.8,0.7432,49,1.3809,non-habitable
tau Cet e,0.8,0.1,1.459,49,0.1,0.8,0.6535,49,1.4509,mesoplanet
tau Cet f,0.7,0.2,1.5511,49,0.1,0.1,0.591,52,1.5415,non-habitable
TRAPPIST-1 b,0.8,0.1,1.0293,49,0.1,0.7,0.7018,49,1.026,non-habitable
TRAPPIST-1 c,0.1,0.8,1.1405,49,0.1,0.8,0.669,49,1.1358,non-habitable
TRAPPIST-1 d,0.1,0.1,0.964,50,0.1,0.8,0.5566,49,0.9599,mesoplanet
TRAPPIST-1 e,0.1,0.1,0.9722,49,0.1,0.1,0.5515,50,0.968,psychroplanet
TRAPPIST-1 f,0.8,0.1,0.9788,50,0.1,0.1,0.5427,50,0.9744,psychroplanet
TRAPPIST-1 g,0.8,0.1,1.0959,49,0.1,0.2,0.5405,49,1.0903,hypopsychroplanet
TRAPPIST-1 h,0.1,0.1,0.9514,51,0.1,0.1,0.5216,49,0.9471,non-habitable
WASP-47 e,0.8,0.1,1.7076,49,0.1,0.8,2.8912,49,1.7194,non-habitable
Wolf 1061 b,0.8,0.1,1.1001,49,0.1,0.8,0.8502,50,1.0976,non-habitable
Wolf 1061 c,0.8,0.1,1.459,51,0.1,0.8,0.6563,49,1.451,non-habitable
Wolf 1061 d,0.8,0.1,1.5303,49,0.1,0.1,0.5855,49,1.5209,psychroplanet
